age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
30,64.8,1.58,34.186975,False,Kota,private_job,Low
55,99.0,1.54,18.509057,True,Jalandhar,student,High
43,53.5,1.55,50.0,True,Gaya,unemployed,Low
71,52.4,1.85,11.501168,False,Chandigarh,retired,High
20,82.1,1.74,31.28611,False,Pune,student,Low
19,96.2,1.87,4.791304,False,Mysore,unemployed,Medium
53,60.9,1.85,25.61258,False,Pune,private_job,Low
53,103.6,1.62,24.867248,False,Mysore,retired,Medium
41,59.9,1.76,9.827323,True,Bangalore,student,Medium
66,87.8,1.65,23.117864,True,Delhi,retired,High
18,72.3,1.85,13.007471,True,Gaya,government_job,Medium
59,102.8,1.79,50.0,False,Chennai,retired,Low
60,106.3,1.55,17.801179,True,Hyderabad,government_job,High
49,55.6,1.6,0.68787,False,Delhi,private_job,Medium
48,64.3,1.76,3.507749,True,Delhi,freelancer,High
66,112.4,1.6,13.455033,True,Indore,business_owner,High
56,79.7,1.71,2.564381,True,Pune,retired,High
65,83.9,1.6,11.311249,False,Bangalore,business_owner,High
43,62.6,1.77,34.349965,False,Jaipur,private_job,Low
35,119.4,1.53,34.01945,True,Mumbai,government_job,Medium
57,114.5,1.79,30.24136,False,Delhi,retired,Low
26,51.2,1.63,1.831364,True,Lucknow,freelancer,High
41,88.9,1.68,34.24349,False,Indore,retired,Low
75,111.0,1.69,17.435953,True,Jalandhar,retired,High
48,80.7,1.58,50.0,False,Delhi,unemployed,Low
56,81.1,1.88,7.556595,False,Bangalore,retired,Low
24,77.2,1.5,30.486392,False,Mysore,government_job,Low
35,53.1,1.65,7.043272,True,Jalandhar,business_owner,Medium
70,105.4,1.55,6.473768,False,Jaipur,retired,High
71,82.5,1.64,30.445997,False,Bangalore,unemployed,Medium
48,87.6,1.54,2.573399,True,Jaipur,retired,High
45,68.7,1.65,4.266638,False,Kolkata,retired,Medium
23,105.0,1.58,16.472024,False,Indore,student,Low
43,105.6,1.72,7.74262,True,Jaipur,government_job,High
51,89.1,1.5,17.613787,True,Delhi,retired,High
42,113.2,1.7,16.238945,True,Gaya,government_job,High
37,59.1,1.61,10.294279,True,Kolkata,private_job,Medium
65,105.1,1.63,1.390457,True,Jaipur,retired,High
36,89.5,1.64,16.058444,True,Delhi,student,High
47,67.0,1.76,34.045708,False,Mysore,retired,Low
54,60.2,1.8,22.3938,False,Lucknow,retired,Low
36,71.8,1.63,1.82489,False,Chennai,student,Medium
48,109.9,1.87,6.773812,True,Kota,private_job,High
45,105.2,1.8,34.147588,False,Bangalore,freelancer,Low
54,95.4,1.66,50.0,False,Indore,student,Low
59,57.3,1.54,13.366086,True,Kolkata,retired,High
37,116.7,1.72,2.082096,False,Jaipur,business_owner,Medium
49,72.1,1.75,5.775173,False,Pune,retired,Low
71,92.8,1.55,5.582896,False,Chandigarh,retired,High
20,106.3,1.84,15.414101,False,Jalandhar,private_job,Low
73,60.2,1.65,13.354854,True,Indore,private_job,High
52,95.9,1.56,7.786299,False,Hyderabad,government_job,Medium
19,53.3,1.71,1.564333,True,Kota,government_job,High
38,58.1,1.67,4.000388,False,Chandigarh,student,Medium
36,100.8,1.76,19.492875,False,Lucknow,unemployed,Low
41,61.8,1.57,9.268607,True,Pune,retired,Medium
59,81.6,1.51,9.692527,False,Chennai,private_job,Medium
61,68.2,1.69,3.390091,False,Kota,private_job,High
63,80.0,1.56,50.0,False,Mysore,student,Medium
34,56.4,1.56,0.877577,True,Kota,unemployed,High
42,103.0,1.77,50.0,False,Jaipur,unemployed,Low
29,56.5,1.6,21.64657,False,Pune,government_job,Low
65,108.7,1.84,7.033404,True,Jaipur,government_job,High
35,96.6,1.71,9.110184,False,Hyderabad,student,Low
43,79.7,1.74,10.609577,False,Delhi,business_owner,Low
43,110.6,1.63,25.352539,False,Kolkata,unemployed,Low
62,63.9,1.59,11.308434,False,Jalandhar,business_owner,Medium
51,69.3,1.56,50.0,False,Delhi,government_job,Low
52,60.5,1.78,3.468037,True,Lucknow,business_owner,High
51,77.3,1.78,29.874819,False,Jaipur,government_job,Low
35,118.9,1.7,35.050934,True,Pune,unemployed,Medium
66,62.2,1.81,4.319632,True,Indore,retired,High
45,108.2,1.82,17.18363,True,Chennai,private_job,High
50,95.9,1.68,13.770746,False,Chennai,freelancer,Medium
74,52.2,1.76,22.813149,False,Lucknow,retired,High
31,116.0,1.86,16.531203,False,Mumbai,business_owner,Low
24,117.8,1.53,11.771937,False,Indore,government_job,Low
55,114.6,1.5,10.738924,False,Mumbai,private_job,Medium
40,85.6,1.69,11.668733,True,Jalandhar,retired,Medium
75,66.2,1.63,5.914111,False,Delhi,unemployed,Medium
27,78.0,1.53,6.372475,False,Chennai,unemployed,Low
48,93.3,1.56,10.34784,False,Chennai,unemployed,Medium
61,77.1,1.6,29.030227,True,Lucknow,retired,High
51,99.8,1.54,5.257273,False,Kota,retired,Medium
24,105.8,1.63,26.137201,True,Lucknow,business_owner,Medium
73,65.5,1.55,1.462584,True,Delhi,freelancer,High
68,78.9,1.75,5.87598,False,Indore,retired,Medium
71,116.9,1.78,22.126306,False,Gaya,freelancer,High
45,68.3,1.81,50.0,True,Lucknow,retired,Low
72,74.9,1.85,24.360864,False,Jaipur,unemployed,Medium
32,53.5,1.5,7.049349,False,Kolkata,government_job,Low
34,73.9,1.57,50.0,False,Jaipur,government_job,Low
30,76.6,1.83,18.560017,True,Jaipur,government_job,Medium
52,58.0,1.51,10.829199,False,Mumbai,retired,Low
27,51.2,1.77,10.511477,False,Jaipur,freelancer,Low
51,90.6,1.57,20.898284,True,Chandigarh,retired,High
70,71.8,1.7,21.787026,True,Chandigarh,retired,High
46,52.3,1.88,3.629308,False,Delhi,unemployed,High
68,110.2,1.76,9.088995,False,Jaipur,retired,High
64,91.2,1.65,10.925773,True,Kota,retired,High
41,62.9,1.78,6.822782,True,Jaipur,freelancer,Medium
54,110.5,1.5,50.0,False,Jalandhar,business_owner,Low
43,68.5,1.88,26.542292,False,Jalandhar,private_job,Low
26,66.7,1.64,4.084153,False,Delhi,private_job,Medium
40,112.6,1.89,50.0,False,Jalandhar,retired,Low
20,63.4,1.77,31.000416,True,Jaipur,student,Low
61,111.5,1.61,5.803048,False,Kolkata,government_job,High
39,106.3,1.75,4.633607,False,Pune,private_job,Medium
34,72.4,1.65,10.918128,False,Kolkata,unemployed,Low
44,53.5,1.76,2.718641,False,Chandigarh,business_owner,Medium
63,56.8,1.82,46.893401,False,Kota,retired,Medium
29,58.6,1.69,7.405115,True,Hyderabad,unemployed,Medium
56,112.3,1.59,28.145001,False,Lucknow,freelancer,Low
34,78.9,1.89,11.721211,True,Chennai,unemployed,Medium
47,53.3,1.67,7.846256,False,Jaipur,student,Low
74,89.3,1.57,19.120277,False,Chandigarh,freelancer,High
52,65.4,1.8,15.701575,True,Mumbai,retired,High
71,67.3,1.76,9.779018,True,Jalandhar,unemployed,High
63,62.1,1.83,11.238776,False,Lucknow,retired,Medium
72,103.5,1.5,32.135596,False,Delhi,student,Medium
66,51.1,1.64,5.299962,False,Indore,retired,Medium
45,81.3,1.63,50.0,False,Lucknow,unemployed,Low
26,57.1,1.87,16.099047,False,Chennai,government_job,Low
27,89.0,1.64,13.545701,False,Hyderabad,government_job,Low
73,74.9,1.71,20.569124,False,Jaipur,unemployed,Medium
33,53.0,1.5,10.387431,False,Jalandhar,freelancer,Low
37,82.8,1.82,4.826659,False,Chandigarh,government_job,Medium
47,90.3,1.55,21.797431,True,Jaipur,retired,High
23,68.1,1.85,13.528065,True,Lucknow,business_owner,Medium
75,103.7,1.79,28.683596,False,Hyderabad,retired,Medium
42,76.6,1.72,14.088858,True,Delhi,retired,Medium
36,102.6,1.8,6.379922,False,Hyderabad,business_owner,Low
69,90.9,1.82,9.69725,True,Jaipur,freelancer,High
74,110.8,1.8,31.630001,True,Indore,retired,High
29,88.7,1.76,9.55822,True,Kota,unemployed,Medium
27,63.9,1.85,45.613412,True,Kota,business_owner,Low
61,107.6,1.67,6.875436,False,Bangalore,private_job,High
37,104.9,1.73,12.315156,False,Lucknow,freelancer,Low
50,117.9,1.89,50.0,True,Chennai,freelancer,Medium
71,57.5,1.65,19.58016,True,Pune,retired,High
24,91.7,1.8,50.0,False,Lucknow,private_job,Low
65,84.9,1.66,46.085776,False,Chandigarh,student,Medium
42,97.2,1.69,0.807761,True,Bangalore,student,High
20,118.4,1.63,6.339876,False,Hyderabad,business_owner,Low
53,87.7,1.56,50.0,False,Chandigarh,freelancer,Low
29,98.2,1.89,6.368515,False,Mumbai,unemployed,Low
65,75.0,1.68,21.581592,True,Lucknow,unemployed,High
69,71.6,1.61,43.045644,False,Lucknow,retired,Low
36,74.1,1.76,50.0,False,Chandigarh,freelancer,Low
27,53.8,1.54,8.599275,False,Mysore,freelancer,Low
73,70.7,1.72,31.282249,False,Indore,government_job,Low
58,63.0,1.73,36.472892,True,Gaya,retired,Medium
49,82.5,1.58,3.813819,False,Mumbai,freelancer,High
51,82.8,1.88,40.653771,False,Mysore,unemployed,Low
49,103.7,1.74,40.089342,True,Delhi,government_job,Medium
29,85.6,1.59,15.25287,False,Bangalore,government_job,Low
48,82.9,1.83,33.301799,True,Chandigarh,retired,Medium
54,67.0,1.62,50.0,False,Indore,student,Low
44,109.7,1.79,7.034283,True,Mysore,unemployed,High
20,57.4,1.75,50.0,True,Chandigarh,private_job,Low
72,118.6,1.56,50.0,False,Delhi,private_job,Medium
42,83.8,1.54,50.0,False,Kolkata,business_owner,Low
64,63.9,1.74,12.392403,True,Chennai,unemployed,High
69,75.4,1.77,50.0,False,Indore,student,Low
42,52.2,1.55,12.832244,False,Bangalore,retired,Low
65,62.5,1.57,3.763937,False,Chennai,retired,High
75,74.1,1.52,12.891326,False,Lucknow,retired,High
43,89.2,1.55,20.644413,False,Chennai,freelancer,Low
45,60.0,1.74,10.387289,False,Jaipur,freelancer,Low
70,97.5,1.58,4.779449,False,Bangalore,student,High
54,109.1,1.62,24.457385,True,Delhi,retired,High
40,90.4,1.72,50.0,False,Kota,freelancer,Low
65,71.5,1.67,10.097627,True,Chandigarh,business_owner,High
27,59.4,1.84,18.452085,False,Mumbai,student,Low
44,52.2,1.73,13.723324,True,Chandigarh,unemployed,High
62,101.4,1.55,31.870191,False,Hyderabad,retired,Medium
51,94.3,1.65,13.845136,False,Delhi,government_job,Medium
63,83.8,1.6,19.114106,False,Indore,business_owner,High
59,58.1,1.6,45.974458,False,Chandigarh,freelancer,Low
60,65.3,1.6,49.423614,True,Delhi,retired,Medium
75,107.1,1.67,50.0,False,Delhi,student,Medium
58,84.1,1.55,9.933518,False,Mysore,retired,Medium
53,117.2,1.6,7.225582,False,Pune,government_job,Medium
33,119.8,1.78,1.616973,True,Chennai,freelancer,High
70,106.1,1.83,10.238081,False,Chennai,retired,High
71,68.8,1.51,6.838878,True,Kota,private_job,High
56,67.0,1.53,16.816159,False,Mysore,unemployed,Low
61,68.5,1.84,11.107708,False,Chennai,freelancer,Medium
26,118.9,1.59,1.297945,False,Lucknow,unemployed,Medium
49,74.1,1.62,2.439012,False,Lucknow,unemployed,Medium
44,99.6,1.63,5.790313,False,Kota,business_owner,Low
57,117.0,1.85,10.19883,False,Jalandhar,unemployed,Medium
33,107.4,1.57,50.0,False,Hyderabad,unemployed,Low
42,92.2,1.83,13.739406,True,Chennai,freelancer,Medium
70,62.7,1.69,14.522651,False,Kolkata,unemployed,Medium
74,63.1,1.81,8.346197,False,Jalandhar,unemployed,Medium
20,84.9,1.78,6.086115,False,Indore,government_job,Low
27,116.5,1.79,27.136026,False,Delhi,government_job,Low
42,113.2,1.55,49.607537,True,Jaipur,retired,Medium
63,62.5,1.62,50.0,False,Jalandhar,retired,Low
49,70.9,1.59,25.258171,True,Pune,retired,Medium
74,91.6,1.55,8.747123,False,Pune,private_job,High
54,83.9,1.76,19.137153,True,Mysore,retired,High
70,59.3,1.78,35.084915,True,Indore,freelancer,High
51,76.5,1.56,30.313019,False,Jaipur,government_job,Low
49,116.7,1.81,16.857602,False,Chandigarh,retired,Medium
35,116.5,1.61,19.175541,False,Mysore,student,Low
50,89.5,1.65,22.254101,False,Gaya,student,Medium
50,94.7,1.9,6.10595,False,Hyderabad,retired,Low
38,66.3,1.58,1.42302,False,Kolkata,government_job,Medium
46,102.1,1.55,14.440314,False,Chennai,student,Medium
23,54.7,1.61,33.193712,False,Kolkata,freelancer,Low
51,66.3,1.87,2.757989,False,Lucknow,business_owner,Medium
25,51.5,1.55,6.443428,False,Indore,student,Low
70,77.6,1.75,1.082874,False,Kota,student,High
54,109.5,1.82,6.663576,True,Indore,unemployed,High
64,118.6,1.87,2.74499,False,Pune,retired,High
38,97.0,1.69,0.782561,True,Jalandhar,student,High
47,102.3,1.68,4.754938,True,Chandigarh,private_job,High
67,69.2,1.83,7.772941,False,Kota,business_owner,Medium
73,86.8,1.58,8.518903,False,Lucknow,government_job,High
68,101.7,1.68,7.875552,True,Jaipur,retired,High
41,85.3,1.76,11.78375,True,Jaipur,retired,Medium
65,57.2,1.78,50.0,True,Lucknow,retired,High
68,102.0,1.54,6.945261,False,Gaya,retired,High
63,66.2,1.85,50.0,False,Chennai,retired,Low
53,57.8,1.83,50.0,False,Chandigarh,retired,Low
70,83.9,1.63,8.561166,True,Pune,freelancer,High
41,56.2,1.69,3.268618,False,Kolkata,retired,Medium
73,94.3,1.65,20.393443,False,Chandigarh,retired,High
65,95.1,1.89,50.0,True,Lucknow,retired,High
53,68.7,1.73,0.789787,False,Kota,unemployed,Medium
64,117.4,1.61,10.060122,True,Gaya,retired,High
50,107.7,1.8,15.659887,True,Indore,retired,High
68,58.6,1.83,50.0,True,Delhi,government_job,High
46,102.5,1.79,1.825409,False,Indore,retired,High
61,75.4,1.53,20.55895,True,Chennai,government_job,High
74,102.6,1.62,29.768262,True,Delhi,retired,High
30,106.1,1.64,5.247519,True,Kolkata,unemployed,High
72,61.5,1.59,17.755858,True,Mysore,unemployed,High
29,96.6,1.69,19.087204,False,Chandigarh,freelancer,Low
22,110.4,1.63,50.0,True,Indore,student,Medium
39,73.3,1.51,50.0,True,Mumbai,government_job,Medium
62,56.6,1.76,19.419281,False,Chandigarh,freelancer,High
40,53.0,1.67,16.701615,True,Kota,government_job,Medium
41,58.7,1.51,3.299047,True,Chandigarh,retired,High
47,51.4,1.87,14.540826,False,Delhi,student,Medium
60,73.6,1.76,14.342263,False,Kolkata,retired,Low
22,71.7,1.53,5.205794,True,Indore,freelancer,High
40,58.7,1.86,34.57851,False,Indore,retired,Low
67,95.8,1.67,19.709061,False,Bangalore,government_job,High
60,119.2,1.6,18.306636,False,Indore,unemployed,Medium
60,113.0,1.52,24.466413,False,Mysore,retired,Medium
56,68.5,1.8,5.08149,True,Mysore,freelancer,High
46,104.0,1.89,2.674219,False,Mumbai,government_job,Medium
32,115.5,1.57,25.550999,True,Indore,business_owner,Medium
28,113.4,1.67,2.647768,False,Jalandhar,business_owner,Medium
48,111.9,1.6,50.0,False,Kota,retired,Low
60,105.1,1.73,11.86201,True,Gaya,government_job,High
55,71.2,1.85,10.702502,True,Jaipur,business_owner,High
70,56.8,1.55,36.43132,False,Jalandhar,retired,Low
56,84.6,1.62,19.31391,False,Indore,retired,Medium
46,54.9,1.57,50.0,False,Chandigarh,business_owner,Low
53,119.7,1.59,39.889388,False,Mysore,unemployed,Low
47,75.7,1.55,14.903946,False,Hyderabad,student,Medium
56,116.9,1.75,7.611423,True,Pune,unemployed,High
61,104.2,1.52,50.0,True,Mumbai,retired,High
23,79.4,1.79,3.893256,True,Indore,government_job,High
71,59.2,1.56,12.287424,False,Delhi,retired,Medium
36,67.4,1.61,12.534709,False,Indore,private_job,Low
75,97.3,1.64,8.887363,False,Kota,freelancer,High
63,108.1,1.65,50.0,True,Chandigarh,retired,High
38,118.4,1.57,50.0,True,Indore,student,Medium
51,60.2,1.7,35.223217,False,Gaya,private_job,Low
44,61.8,1.86,50.0,False,Kota,government_job,Low
64,54.0,1.68,50.0,True,Jaipur,student,High
21,69.0,1.51,18.142795,False,Indore,unemployed,Low
55,107.5,1.65,8.928248,True,Lucknow,freelancer,High
62,64.7,1.66,4.224395,False,Jalandhar,freelancer,High
23,88.7,1.61,6.160172,False,Lucknow,government_job,Low
46,81.8,1.62,14.739021,False,Chandigarh,government_job,Medium
51,73.5,1.58,3.524453,False,Jaipur,private_job,Medium
22,93.6,1.88,2.478381,False,Bangalore,freelancer,Medium
59,85.6,1.71,46.813332,True,Indore,retired,Medium
55,74.1,1.71,2.831147,False,Mumbai,private_job,Medium
59,98.4,1.67,12.72418,False,Chennai,government_job,Medium
55,70.3,1.75,35.391336,True,Bangalore,retired,Medium
68,95.3,1.67,12.423009,True,Pune,private_job,High
27,116.9,1.78,5.060871,True,Mumbai,student,High
36,101.2,1.54,34.429969,True,Chandigarh,unemployed,Medium
62,79.8,1.51,4.374751,False,Chennai,student,High
53,102.5,1.72,42.742687,False,Delhi,business_owner,Low
52,106.7,1.79,9.113282,False,Chandigarh,unemployed,Medium
34,73.5,1.77,26.184877,False,Kolkata,unemployed,Low
47,99.5,1.66,18.049005,False,Jaipur,government_job,Medium
59,80.9,1.5,50.0,True,Kota,retired,Medium
62,107.3,1.55,7.704112,False,Mysore,government_job,High
32,71.4,1.66,25.987415,False,Jaipur,freelancer,Low
45,115.5,1.77,5.695276,False,Chandigarh,student,Low
25,90.6,1.62,3.937993,True,Lucknow,government_job,High
54,75.4,1.71,18.885156,False,Lucknow,freelancer,Low
19,79.9,1.57,31.366567,True,Indore,business_owner,Medium
47,75.0,1.57,26.399234,True,Kota,student,Medium
30,61.1,1.8,22.628289,False,Jalandhar,unemployed,Low
62,55.8,1.68,13.745706,False,Jaipur,freelancer,Medium
66,73.2,1.88,46.826788,False,Delhi,retired,Low
47,82.6,1.58,5.882315,True,Kota,retired,High
70,76.0,1.68,4.508117,False,Jalandhar,student,High
39,52.1,1.58,24.7882,False,Jaipur,government_job,Low
63,90.9,1.6,7.266523,True,Gaya,unemployed,High
21,61.0,1.76,5.023387,False,Chandigarh,private_job,Low
34,65.6,1.86,27.179383,False,Chennai,government_job,Low
51,59.4,1.55,40.294719,True,Mysore,student,Medium
64,86.9,1.55,15.955432,False,Kolkata,retired,High
33,57.6,1.88,2.1225,False,Hyderabad,government_job,Medium
53,68.7,1.79,50.0,False,Jalandhar,private_job,Low
30,82.1,1.63,41.862536,False,Mumbai,unemployed,Low
48,62.6,1.66,1.156482,True,Pune,student,High
40,81.8,1.82,2.133132,False,Kolkata,unemployed,Medium
46,74.6,1.78,17.138474,False,Chandigarh,retired,Low
46,110.2,1.74,24.052613,False,Gaya,retired,Medium
56,105.7,1.85,6.309593,True,Indore,student,High
49,119.3,1.62,15.627422,False,Bangalore,retired,Medium
27,87.4,1.58,30.192385,True,Kolkata,government_job,Medium
65,90.6,1.66,28.243994,False,Chandigarh,business_owner,Medium
59,116.1,1.5,4.534153,True,Kota,government_job,High
58,78.6,1.7,50.0,True,Pune,retired,Medium
73,89.3,1.65,50.0,False,Delhi,student,Medium
45,77.1,1.55,36.199203,False,Lucknow,retired,Low
60,88.6,1.85,4.845981,True,Hyderabad,government_job,High
74,56.6,1.58,48.496628,False,Mysore,retired,Low
57,104.9,1.78,4.997899,True,Indore,private_job,High
48,118.8,1.78,29.436228,False,Delhi,private_job,Low
71,55.6,1.52,20.070688,False,Chandigarh,unemployed,Medium
44,106.1,1.67,33.458341,True,Mumbai,retired,Medium
61,67.7,1.69,8.500503,False,Bangalore,private_job,Medium
36,64.7,1.83,50.0,False,Kota,business_owner,Low
40,98.7,1.75,19.318296,False,Hyderabad,retired,Low
58,54.1,1.53,5.934625,False,Kota,government_job,Low
75,82.9,1.68,29.242015,False,Kolkata,retired,Low
24,51.2,1.62,21.24091,False,Mumbai,unemployed,Low
56,89.2,1.57,35.356135,True,Jaipur,student,Medium
45,82.8,1.61,7.155945,True,Lucknow,government_job,High
42,114.0,1.84,10.151398,False,Mysore,government_job,Low
18,100.6,1.75,17.046875,True,Jalandhar,student,High
56,59.8,1.67,7.018076,True,Lucknow,student,High
26,75.5,1.79,6.165594,True,Delhi,student,Medium
41,115.1,1.89,3.301199,False,Mumbai,business_owner,Medium
20,100.9,1.87,13.601065,True,Chennai,private_job,Medium
63,91.9,1.54,6.651664,True,Jaipur,government_job,High
72,89.5,1.63,6.503604,True,Mumbai,retired,High
52,78.4,1.63,7.022412,False,Kota,retired,Low
58,91.3,1.72,2.835352,False,Lucknow,business_owner,High
50,104.1,1.54,7.289072,False,Chandigarh,government_job,Medium
19,59.9,1.87,16.260428,True,Lucknow,business_owner,High
63,117.7,1.81,6.600371,True,Chennai,government_job,High
31,67.5,1.55,2.710618,False,Jalandhar,business_owner,Medium
42,81.9,1.6,37.402334,True,Delhi,retired,Medium
75,52.7,1.56,9.853962,False,Delhi,unemployed,Medium
30,88.9,1.69,11.432895,True,Kota,government_job,High
44,77.3,1.86,4.956799,False,Kota,unemployed,Medium
69,68.3,1.76,5.060627,True,Jalandhar,retired,High
23,118.8,1.74,15.357086,True,Indore,business_owner,High
18,80.5,1.53,1.452305,False,Mumbai,student,Medium
55,79.6,1.86,1.704468,False,Chandigarh,retired,Medium
39,82.9,1.61,21.845897,True,Lucknow,government_job,High
66,59.1,1.86,19.163456,False,Delhi,business_owner,High
52,78.1,1.68,4.943175,False,Jaipur,retired,Medium
57,74.2,1.71,8.94161,False,Chennai,retired,Low
26,83.1,1.74,6.808364,True,Jalandhar,business_owner,Medium
61,109.9,1.62,3.159877,False,Kolkata,freelancer,High
72,64.3,1.83,9.947929,False,Indore,retired,Medium
25,92.9,1.88,9.321734,True,Delhi,business_owner,Medium
68,53.7,1.61,43.706162,True,Jalandhar,retired,High
38,72.9,1.5,3.428775,True,Kolkata,government_job,High
41,83.6,1.71,50.0,True,Kolkata,retired,Low
35,56.2,1.74,3.830236,False,Lucknow,business_owner,Medium
22,88.5,1.53,23.300019,False,Hyderabad,private_job,Low
40,72.4,1.77,14.224069,False,Jaipur,retired,Low
51,119.3,1.62,50.0,True,Kolkata,business_owner,Medium
26,94.4,1.88,31.834183,True,Jalandhar,student,Low
27,67.9,1.81,28.016755,True,Chandigarh,freelancer,Low
71,58.2,1.53,50.0,True,Jalandhar,student,High
48,53.9,1.88,11.383133,False,Jaipur,unemployed,Medium
30,57.3,1.59,7.631316,True,Chandigarh,government_job,Medium
67,97.8,1.82,24.508682,True,Mumbai,retired,High
45,109.8,1.76,8.729349,True,Mysore,government_job,High
52,61.9,1.71,11.670814,False,Mysore,private_job,Low
52,78.7,1.87,38.281035,False,Chandigarh,freelancer,Low
66,75.4,1.74,2.94119,False,Chennai,retired,High
71,95.4,1.84,14.456998,False,Chandigarh,freelancer,Medium
60,63.6,1.83,11.208006,False,Bangalore,business_owner,Low
71,116.6,1.77,9.627705,False,Indore,government_job,High
56,101.2,1.7,23.615825,False,Indore,government_job,Medium
59,116.7,1.54,2.546517,False,Mumbai,government_job,High
54,70.2,1.56,5.267062,False,Mumbai,freelancer,Low
43,91.5,1.71,8.074067,False,Jaipur,government_job,Low
57,101.4,1.63,3.110241,True,Mysore,unemployed,High
56,99.9,1.58,48.461752,True,Jalandhar,retired,Medium
18,52.6,1.89,6.580962,True,Chandigarh,government_job,High
44,119.7,1.84,50.0,False,Delhi,retired,Low
58,114.9,1.67,7.898462,True,Chandigarh,private_job,High
26,59.3,1.85,5.570008,False,Delhi,private_job,Low
23,88.4,1.52,32.635476,True,Delhi,private_job,Medium
54,72.7,1.54,4.960972,False,Gaya,business_owner,High
45,111.5,1.88,0.560742,True,Delhi,retired,High
74,99.0,1.78,23.728771,False,Jalandhar,retired,High
50,66.5,1.81,50.0,True,Pune,freelancer,Medium
52,53.4,1.83,2.223562,False,Chennai,freelancer,High
55,71.1,1.52,21.385291,True,Chandigarh,business_owner,High
72,53.7,1.79,45.247971,False,Mumbai,government_job,Medium
32,60.8,1.64,15.677254,True,Hyderabad,private_job,Medium
47,94.8,1.83,50.0,False,Lucknow,retired,Low
24,102.3,1.66,11.126638,False,Kota,student,Low
71,83.3,1.81,5.412093,True,Hyderabad,retired,High
54,92.3,1.86,5.04612,True,Chandigarh,freelancer,High
75,61.8,1.64,22.782017,True,Jaipur,private_job,High
32,72.9,1.69,10.649533,True,Jaipur,business_owner,Medium
59,100.1,1.71,8.872461,False,Indore,government_job,Medium
39,76.2,1.78,33.00125,False,Pune,government_job,Low
72,75.1,1.84,50.0,True,Hyderabad,freelancer,High
43,64.4,1.58,9.952511,True,Pune,retired,Medium
29,92.0,1.88,4.007713,False,Bangalore,freelancer,Medium
67,106.7,1.81,47.601923,False,Mumbai,business_owner,Medium
18,83.4,1.56,50.0,False,Jalandhar,unemployed,Low
43,59.0,1.63,3.525382,False,Chandigarh,retired,Medium
69,108.7,1.6,7.231488,True,Chandigarh,student,High
69,56.0,1.56,50.0,False,Kolkata,retired,Low
53,83.5,1.76,10.326816,True,Mysore,private_job,High
54,69.0,1.53,50.0,False,Jaipur,retired,Low
70,115.4,1.74,11.426412,True,Indore,unemployed,High
70,101.8,1.83,20.624866,False,Delhi,student,High
58,90.0,1.64,3.281159,True,Mumbai,private_job,High
67,97.0,1.7,1.347632,True,Jalandhar,business_owner,High
59,87.7,1.56,10.23235,False,Kota,student,Medium
55,61.2,1.79,17.250649,False,Lucknow,government_job,Low
52,99.8,1.86,27.556884,True,Mumbai,retired,Medium
39,84.9,1.79,50.0,False,Mysore,freelancer,Low
61,94.7,1.55,9.270582,True,Lucknow,retired,High
46,54.2,1.64,19.580344,True,Jaipur,retired,High
23,60.9,1.57,12.621594,False,Jalandhar,freelancer,Low
41,91.6,1.74,5.238303,True,Indore,unemployed,High
52,82.7,1.79,16.800138,True,Mumbai,retired,High
48,66.7,1.89,50.0,True,Jaipur,student,Medium
49,67.6,1.7,36.694608,True,Chennai,retired,Medium
20,94.5,1.75,22.525663,False,Mumbai,freelancer,Low
57,55.2,1.54,6.550751,False,Jalandhar,private_job,Low
73,80.9,1.56,7.955822,True,Kolkata,private_job,High
56,87.0,1.59,16.723011,False,Chandigarh,student,Medium
53,72.3,1.52,25.075032,False,Hyderabad,student,Low
64,107.5,1.66,11.581813,False,Lucknow,retired,High
25,55.0,1.88,13.479178,True,Jaipur,student,High
53,110.6,1.76,3.947229,True,Jaipur,retired,High
60,100.8,1.67,9.585556,True,Mysore,retired,High
22,81.8,1.7,17.1118,False,Mysore,unemployed,Low
59,114.6,1.56,17.114804,True,Hyderabad,retired,High
22,99.3,1.54,50.0,True,Mumbai,unemployed,Medium
52,115.1,1.6,5.172055,True,Hyderabad,student,High
45,83.6,1.62,10.247186,False,Hyderabad,retired,Low
25,82.2,1.55,50.0,True,Delhi,unemployed,Medium
73,87.6,1.78,3.54117,False,Jalandhar,unemployed,High
74,55.6,1.87,10.778199,False,Jaipur,unemployed,High
64,113.5,1.57,50.0,True,Delhi,private_job,High
56,97.0,1.84,50.0,False,Delhi,business_owner,Low
51,93.5,1.62,13.162857,True,Jalandhar,retired,High
68,114.7,1.74,5.076198,False,Indore,retired,High
46,119.4,1.54,10.25485,False,Indore,retired,Medium
54,62.3,1.6,14.232738,False,Delhi,government_job,Low
49,102.6,1.56,13.28899,False,Delhi,business_owner,Medium
48,90.9,1.56,50.0,False,Hyderabad,government_job,Low
28,82.8,1.87,6.766434,True,Jaipur,unemployed,Medium
56,118.3,1.65,23.1421,False,Hyderabad,student,Medium
49,109.5,1.58,13.528269,False,Chandigarh,government_job,Medium
25,99.0,1.57,15.913047,True,Chandigarh,private_job,High
75,77.4,1.77,17.885479,False,Jalandhar,unemployed,Medium
69,96.9,1.79,7.526234,False,Bangalore,freelancer,High
63,87.6,1.89,40.87485,False,Gaya,unemployed,Low
